#{"t_start": 1773999538.7571719, "env_id": "highway-fast-v0"}
r,l,t
25.155556,40,876.865614
23.177778,40,877.047462
16.622222,40,877.244676
23.0,40,877.444766
22.488889,40,877.633342
24.222222,40,877.815843
22.466667,40,878.000069
19.577778,40,878.180451
18.866667,40,878.366762
9.196452,40,878.551301
20.977778,40,878.733927
26.199569,40,878.914869
26.377778,40,879.095733
22.733333,40,879.275861
0.733333,40,879.460483
23.844444,40,879.644838
22.888889,40,879.831091
22.688889,40,880.015577
16.666667,40,880.199742
24.333333,40,880.38254
9.057127,40,880.569397
22.4,40,880.749438
16.044444,40,880.929349
6.54236,40,881.108755
28.244444,40,881.28941
21.770833,40,881.470866
23.577778,40,881.653482
20.866667,40,881.8394
10.711111,40,882.038181
19.752793,40,882.226363
22.311111,40,882.412008
26.777778,40,882.598008
20.964747,40,882.781317
20.666667,40,882.962311
20.577778,40,883.14115
22.4,40,883.321314
18.866667,40,883.506932
20.2,40,883.692025
20.170522,40,883.874574
23.2,40,884.061248
22.4,40,884.247319
26.866667,40,884.432535
27.222222,40,884.875383
24.355556,40,885.086425
26.777778,40,885.306215
19.933333,40,885.491163
24.177778,40,885.672292
18.8,40,885.850531
9.466994,40,886.032013
9.133333,40,886.22026
20.533333,40,886.404569
15.777778,40,886.588901
3.524031,40,886.770663
20.044444,40,886.953533
27.222222,40,887.134541
24.688889,40,887.315645
12.311111,40,887.495012
23.933333,40,887.681663
17.333333,40,887.861012
26.377778,40,888.045956
18.266667,40,888.233291
25.088889,40,888.434965
17.288889,40,888.616763
20.777778,40,888.801667
19.466667,40,888.988202
27.755556,40,889.172927
19.666667,40,889.353093
22.266667,40,889.53515
25.888889,40,889.718434
23.866667,40,889.899684
24.910447,40,890.093189
21.733333,40,890.282849
14.030517,40,890.466638
21.0,40,890.649307
19.688889,40,890.828728
7.644444,40,891.011313
19.155556,40,891.198784
20.44807,40,891.389279
2.088889,40,891.577058
12.955556,40,891.765747
11.733333,40,891.948437
22.444444,40,892.131442
21.111111,40,892.31208
24.888889,40,892.495044
22.333333,40,892.674594
19.777778,40,892.859265
20.911111,40,893.047107
22.266667,40,893.231357
12.622222,40,893.418807
23.18616,40,893.623459
24.6,40,893.803423
26.488889,40,893.985328
23.688889,40,894.171553
20.933333,40,894.358252
22.711111,40,894.546845
21.511111,40,894.731338
25.288889,40,894.921646
21.488889,40,895.106164
23.644444,40,895.28924
27.288889,40,895.473215
28.066667,40,895.671985
22.533333,40,895.862119
24.8,40,896.054741
17.288889,40,896.23723
25.177778,40,896.419457
26.511111,40,896.610076
18.955556,40,896.912953
21.155556,40,897.130069
19.355556,40,897.311948
11.244444,40,897.494622
21.733333,40,897.674548
19.0,40,897.857724
20.955556,40,898.039658
19.533333,40,898.222617
19.688889,40,898.407653
22.511111,40,898.590515
24.777778,40,898.77435
5.666667,40,898.960265
19.488889,40,899.142897
22.244444,40,899.323206
22.266667,40,899.504068
14.0,40,899.690389
25.155556,40,899.87513
20.355556,40,900.055631
22.444444,40,900.237918
27.4,40,900.438998
17.4,40,900.634906
21.711111,40,900.819778
18.222222,40,901.006387
19.355556,40,901.190645
24.711111,40,901.37755
28.022222,40,901.560266
25.8,40,901.745303
18.266667,40,901.927855
20.311111,40,902.11318
26.533333,40,902.301461
18.488889,40,902.490186
18.87017,40,902.684406
23.711111,40,902.867934
21.511111,40,903.050419
22.4,40,903.235115
19.6,40,903.418788
23.577778,40,903.601085
22.066667,40,903.783219
16.188453,40,903.967117
25.711111,40,904.365687
23.755556,40,904.545447
21.444444,40,904.733465
16.025424,40,904.916746
21.755556,40,905.099137
14.101617,40,905.27795
25.422222,40,905.457985
27.066667,40,905.64003
16.177778,40,905.824287
26.488889,40,906.00668
27.244444,40,906.190356
21.2,40,906.371481
16.2,40,906.550543
20.911111,40,906.73471
20.177778,40,906.921118
26.955556,40,907.102376
22.955556,40,907.28624
26.088889,40,907.47026
24.488889,40,907.654025
14.166701,40,907.837304
19.755556,40,908.020877
20.777778,40,908.204175
20.866667,40,908.389499
21.911111,40,908.572686
25.733333,40,908.754819
21.533333,40,908.935022
23.977778,40,909.115321
23.8,40,909.298791
24.288889,40,909.483103
18.355556,40,909.66472
24.511111,40,909.844918
23.577778,40,910.027035
19.4,40,910.209863
21.842416,40,910.396003
16.6,40,910.572857
26.977778,40,910.750934
17.610261,40,910.933093
27.6,40,911.115928
21.533333,40,911.296957
25.133333,40,911.486905
20.866667,40,911.672247
24.044444,40,911.855375
26.022222,40,912.038738
27.955556,40,912.219936
25.333333,40,912.401489
20.088889,40,912.586648
23.377778,40,912.767389
20.6,40,912.94861
25.466667,40,913.129084
16.133333,40,913.3089
25.844444,40,913.493918
22.777778,40,913.680372
15.444444,40,913.865319
22.644444,40,914.050042
19.911111,40,914.233254
25.888889,40,914.415684
14.488889,40,914.593868
16.914713,40,914.772827
25.755556,40,914.961438
19.56909,40,915.147925
15.533333,40,915.333712
22.955556,40,915.518013
18.928729,40,915.700504
20.688889,40,915.880996
23.711111,40,916.061592
23.632774,40,916.245671
16.844444,40,916.431154
23.133333,40,916.614526
27.577778,40,916.799906
20.644444,40,916.990168
26.355556,40,917.176
20.844444,40,917.353851
15.223114,40,917.539935
26.155556,40,917.758238
12.311111,40,917.952483
24.155556,40,918.156925
20.870493,40,918.391307
20.888889,40,918.574676
18.044444,40,918.845958
23.0,40,919.037236
28.0,40,919.235878
21.536095,40,919.423949
16.322405,40,919.603926
19.095328,40,919.785824
17.6,40,919.972087
12.822222,40,920.156716
25.666667,40,920.346842
23.933333,40,920.528569
17.4,40,920.707753
21.977778,40,920.889722
20.022222,40,921.068857
23.0,40,921.252901
25.851135,40,921.440456
18.088889,40,921.626404
20.4,40,921.808789
25.711111,40,921.991819
26.155556,40,922.175245
21.577778,40,922.3567
21.355556,40,922.539131
15.488889,40,922.719866
24.488889,40,922.901834
18.444444,40,923.08509
21.066667,40,923.487033
27.333333,40,923.67358
25.133333,40,923.853159
23.716849,40,924.037229
19.577778,40,924.216045
22.088889,40,924.399011
24.622222,40,924.585167
21.266667,40,924.766733
22.733333,40,924.949267
20.488889,40,925.130614
20.866667,40,925.326022
12.688889,40,925.540794
22.526684,40,925.725457
21.511111,40,925.90733
25.688889,40,926.087778
18.938676,40,926.273313
12.497184,40,926.457479
25.119453,40,926.642768
20.155556,40,926.827641
27.186736,40,927.010752
10.377778,40,927.193244
23.29893,40,927.374997
25.374827,40,927.556286
27.2,40,927.735661
15.222222,40,927.917101
25.222222,40,928.116992
15.4582,40,928.303335
21.755556,40,928.504132
21.266667,40,928.688082
22.866667,40,928.868731
23.066667,40,929.052647
18.73084,40,929.236208
23.844444,40,929.418444
18.177778,40,929.600362
24.911111,40,929.783234
27.355556,40,929.961685
17.464808,40,930.142923
24.933333,40,930.328211
28.066667,40,930.513065
26.111111,40,930.697623
20.377778,40,930.879662
24.4,40,931.058689
24.711111,40,931.239988
22.244444,40,931.421319
24.644444,40,931.603275
25.133333,40,931.779851
20.8,40,931.961768
20.0,40,932.144985
26.355556,40,932.322778
24.377778,40,932.505353
22.688889,40,932.686372
16.155556,40,932.945311
21.511111,40,933.140634
21.985929,40,933.331536
27.355556,40,933.628712
18.405605,40,933.810769
24.333333,40,933.991032
17.2,40,934.176472
22.2,40,934.363685
13.888889,40,934.546695
23.066667,40,934.739062
27.022222,40,934.933534
11.160779,40,935.13346
26.088889,40,935.378588
23.888889,40,935.993152
24.555556,40,936.606331
18.2,40,936.889681
23.488889,40,937.326241
24.377778,40,937.749975
19.027989,40,938.167993
21.777778,40,938.694113
26.377778,40,939.266321
23.377778,40,939.769745
24.222222,40,940.303465
20.186787,40,940.732031
25.644444,40,941.132866
23.533333,40,941.620342
12.749679,40,942.009043
20.215162,40,942.374644
25.911111,40,942.610835
21.0186,40,942.808498
23.822222,40,943.009829
16.688889,40,943.200383
5.678453,40,943.386955
2.733333,40,943.576375
25.6,40,943.768335
19.6,40,944.044547
24.444444,40,944.252218
23.644444,40,944.46803
17.311111,40,944.667156
26.222222,40,944.86925
12.333333,40,945.082769
21.111111,40,945.326711
23.777778,40,945.519865
27.644444,40,945.704443
16.777778,40,945.900427
19.61704,40,946.094226
24.622222,40,946.276994
24.622222,40,946.462481
22.755556,40,946.647606
22.2,40,946.830918
21.577778,40,947.011976
27.266667,40,947.194516
